EmployeeID,Age,Department,Education,JobRole,Gender,MonthlyIncome,DateOfJoining,OverTime,BusinessTravel,MaritalStatus,YearsAtCompany,DistanceFromHome,PerformanceRating,TrainingTimesLastYear,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,Attrition,StockOptionLevel,PercentSalaryHike,TotalWorkingYears
2230.0,13.0,Research & Development,Other,Manager,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,1.0,0.0,High,3.0,High,Excellent,Bad,5.0,13.0,Moderate,Yes,3.0,23.0,9.0
1037.0,13.0,Sales,Below College,Manager,Female,19943.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,50.0,High,3.0,Very High,Good,Excellent,0.0,3.0,Minimal,No,3.0,20.0,20.0
2802.0,13.0,Unknown,College,Executive,Male,7451.0,2018-12-05,No,Travel_Frequently,Single,10.0,50.0,Medium,3.0,Low,Good,Bad,5.0,5.0,Minimal,Yes,1.0,18.0,20.0
3565.0,13.0,Human Resources,College,Executive,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,13.0,High,3.0,High,Bad,Good,6.0,5.0,Strong,Yes,1.0,20.0,23.0
4271.0,13.0,Research & Development,Master,Executive,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Divorced,17.0,15.0,Medium,3.0,Low,Bad,Bad,10.0,5.0,Extremely,Yes,0.0,20.0,18.0
3331.0,49.0,Sales,Below College,Laboratory Technician,Male,17363.0,2018-12-05,No,Travel_Frequently,Single,10.0,15.0,Low,3.0,High,Excellent,Good,1.0,11.0,Extremely,Yes,0.0,20.0,20.0
4107.0,13.0,Sales,Master,Manager,Male,7478.0,2018-12-05,Yes,Travel_Frequently,Single,9.0,50.0,Medium,2.0,Medium,Poor,Bad,7.0,5.0,Minimal,Yes,2.0,10.0,25.0
3999.0,13.0,Human Resources,Master,Executive,Male,3609.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,8.0,High,3.0,Medium,Good,Bad,5.0,5.0,Strong,Yes,0.0,20.0,20.0
8329.0,13.0,Human Resources,Other,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,12.0,15.0,Normal,3.0,Low,Excellent,Bad,9.0,1.0,Moderate,No,3.0,20.0,20.0
2762.0,13.0,Research & Development,College,Executive,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,0.0,Medium,3.0,Very High,Excellent,Bad,5.0,12.0,Minimal,No,0.0,20.0,20.0
4441.0,54.0,Sales,College,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,Medium,3.0,Medium,Excellent,Poor,5.0,10.0,Minimal,Yes,1.0,20.0,24.0
7374.0,47.0,Research & Development,Master,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,8.0,Normal,4.0,Low,Excellent,Bad,5.0,5.0,Moderate,Yes,0.0,24.0,11.0
6173.0,13.0,Human Resources,Bachelor,Executive,Male,6990.0,2018-12-05,No,Travel_Frequently,Single,10.0,0.0,Medium,3.0,Medium,Excellent,Bad,5.0,3.0,Minimal,No,0.0,20.0,20.0
1871.0,21.0,Research & Development,College,Research Scientist,Male,12561.0,2016-01-15,Yes,Travel_Rarely,Single,10.0,0.0,Normal,3.0,Low,Excellent,Excellent,5.0,10.0,Minimal,No,0.0,20.0,20.0
4236.0,13.0,Sales,Doctor,Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,0.0,Low,3.0,High,Bad,Good,9.0,11.0,Minimal,Yes,3.0,20.0,25.0
9473.0,13.0,Research & Development,Master,Laboratory Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,Normal,3.0,Very High,Excellent,Bad,5.0,10.0,Minimal,No,0.0,20.0,20.0
1513.0,25.0,Research & Development,Bachelor,Laboratory Technician,Male,5000.0,2017-03-20,Yes,Travel_Frequently,Single,13.0,0.0,High,3.0,Low,Poor,Bad,5.0,5.0,Minimal,No,2.0,20.0,20.0
7717.0,46.0,Unknown,Bachelor,Research Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,15.0,50.0,Normal,0.0,Very High,Poor,Excellent,5.0,5.0,Minimal,Yes,0.0,20.0,20.0
7564.0,31.0,Research & Development,Master,Executive,Male,5000.0,2021-09-26,Yes,Travel_Frequently,Single,10.0,0.0,High,3.0,Very High,Excellent,Bad,7.0,5.0,Minimal,Yes,0.0,20.0,24.0
1272.0,56.0,Human Resources,College,Manager,Male,5000.0,2018-12-05,No,Travel_Frequently,Divorced,10.0,15.0,Low,3.0,Low,Excellent,Bad,5.0,5.0,Minimal,Yes,3.0,20.0,31.0
6395.0,46.0,Human Resources,Below College,Executive,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,High,Excellent,Bad,5.0,5.0,Strong,Yes,0.0,20.0,20.0
6162.0,41.0,Research & Development,College,Executive,Male,18268.0,2019-09-01,Yes,Travel_Frequently,Single,10.0,50.0,Medium,3.0,Low,Excellent,Good,5.0,4.0,Moderate,No,1.0,20.0,20.0
8190.0,42.0,Research & Development,College,Executive,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,2.0,Low,3.0,High,Excellent,Excellent,0.0,5.0,Minimal,Yes,0.0,20.0,16.0
4892.0,13.0,Research & Development,Below College,Manager,Female,8662.0,2019-03-07,Yes,Travel_Frequently,Divorced,13.0,15.0,Medium,3.0,Low,Bad,Bad,0.0,5.0,Extremely,No,3.0,17.0,5.0
7864.0,13.0,Human Resources,Bachelor,Scientist,Male,5000.0,2020-05-15,Yes,Travel_Frequently,Divorced,10.0,50.0,Normal,3.0,High,Good,Excellent,5.0,5.0,Minimal,Yes,3.0,20.0,20.0
2445.0,13.0,Sales,College,Research Scientist,Male,5000.0,2018-12-05,No,Travel_Frequently,Single,3.0,0.0,Low,4.0,Low,Excellent,Good,5.0,5.0,Minimal,No,1.0,19.0,39.0
2017.0,13.0,Sales,Master,Technician,Male,4203.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,Low,2.0,Low,Good,Bad,5.0,14.0,Extremely,No,1.0,20.0,20.0
4281.0,13.0,Unknown,Below College,Laboratory Technician,Female,5000.0,2018-12-05,No,Travel_Frequently,Single,10.0,0.0,High,3.0,Low,Excellent,Excellent,5.0,5.0,Extremely,Yes,2.0,20.0,20.0
9117.0,13.0,Research & Development,Below College,Laboratory Technician,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Single,19.0,4.0,Normal,3.0,Very High,Good,Bad,5.0,5.0,Minimal,Yes,1.0,20.0,1.0
2778.0,13.0,Human Resources,College,Technician,Female,5000.0,2023-06-21,Yes,Travel_Frequently,Single,10.0,15.0,Medium,3.0,Low,Excellent,Excellent,5.0,5.0,Moderate,Yes,0.0,20.0,20.0
7109.0,13.0,Human Resources,Master,Research Scientist,Male,10301.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,Low,3.0,Medium,Poor,Excellent,5.0,4.0,Minimal,Yes,2.0,12.0,20.0
2257.0,13.0,Sales,Doctor,Technician,Male,10841.0,2018-12-05,Yes,Travel_Frequently,Single,12.0,15.0,High,3.0,Low,Good,Bad,5.0,5.0,Extremely,Yes,1.0,11.0,20.0
7135.0,58.0,Human Resources,Doctor,Research Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,50.0,High,3.0,High,Good,Bad,5.0,5.0,Minimal,No,0.0,20.0,20.0
5043.0,28.0,Human Resources,Below College,Executive,Male,19291.0,2018-12-05,Yes,Travel_Frequently,Single,20.0,29.0,Medium,5.0,Very High,Poor,Bad,5.0,5.0,Minimal,No,0.0,16.0,20.0
9741.0,13.0,Sales,College,Manager,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,18.0,Medium,3.0,Medium,Excellent,Bad,4.0,5.0,Moderate,No,3.0,20.0,14.0
3910.0,47.0,Unknown,College,Executive,Male,4424.0,2018-12-05,No,Travel_Frequently,Married,10.0,15.0,Medium,3.0,Medium,Excellent,Excellent,5.0,5.0,Moderate,Yes,0.0,20.0,4.0
5064.0,53.0,Research & Development,College,Scientist,Male,8204.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,High,3.0,High,Excellent,Bad,5.0,6.0,Minimal,Yes,0.0,12.0,20.0
6969.0,36.0,Human Resources,Doctor,Scientist,Male,5000.0,2017-12-21,Yes,Travel_Frequently,Single,10.0,0.0,High,4.0,Very High,Excellent,Bad,5.0,15.0,Moderate,Yes,0.0,20.0,20.0
9673.0,13.0,Research & Development,College,Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,15.0,High,3.0,Low,Excellent,Bad,5.0,9.0,Minimal,No,3.0,14.0,33.0
3470.0,13.0,Human Resources,Master,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,50.0,Normal,3.0,Low,Bad,Good,5.0,5.0,Minimal,No,3.0,20.0,20.0
3356.0,13.0,Human Resources,College,Laboratory Technician,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Divorced,18.0,10.0,High,3.0,Very High,Excellent,Excellent,5.0,5.0,Minimal,Yes,1.0,25.0,20.0
7600.0,13.0,Research & Development,College,Executive,Male,16527.0,2018-12-05,Yes,Travel_Rarely,Divorced,19.0,0.0,Low,3.0,Medium,Excellent,Bad,5.0,5.0,Extremely,No,0.0,20.0,29.0
9093.0,13.0,Human Resources,Bachelor,Scientist,Male,14163.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Low,Excellent,Poor,5.0,5.0,Minimal,Yes,0.0,20.0,20.0
5124.0,13.0,Human Resources,Doctor,Research Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,0.0,Normal,0.0,Low,Excellent,Excellent,5.0,5.0,Strong,Yes,3.0,15.0,15.0
6049.0,13.0,Unknown,College,Executive,Male,7337.0,2015-10-10,Yes,Travel_Frequently,Single,18.0,15.0,High,3.0,Very High,Excellent,Poor,5.0,5.0,Moderate,Yes,2.0,20.0,6.0
7142.0,13.0,Sales,College,Executive,Male,15955.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,0.0,High,3.0,Low,Bad,Bad,0.0,5.0,Strong,No,0.0,19.0,20.0
7871.0,28.0,Sales,Doctor,Executive,Female,5000.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,50.0,Normal,3.0,Low,Excellent,Bad,5.0,5.0,Strong,Yes,2.0,20.0,20.0
2362.0,13.0,Human Resources,Doctor,Executive,Male,4281.0,2017-11-02,Yes,Travel_Frequently,Divorced,7.0,6.0,High,3.0,Low,Bad,Bad,9.0,5.0,Moderate,Yes,3.0,10.0,20.0
1482.0,13.0,Human Resources,Master,Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,High,4.0,Low,Good,Good,7.0,3.0,Minimal,Yes,0.0,20.0,20.0
9309.0,13.0,Sales,Other,Executive,Female,7349.0,2023-01-24,Yes,Travel_Frequently,Single,10.0,15.0,Normal,2.0,Medium,Poor,Poor,0.0,5.0,Minimal,No,2.0,20.0,1.0
6697.0,46.0,Research & Development,Master,Laboratory Technician,Female,5000.0,2018-12-05,No,Travel_Rarely,Single,17.0,0.0,High,3.0,Low,Good,Poor,5.0,13.0,Strong,Yes,3.0,20.0,20.0
8629.0,13.0,Sales,Below College,Executive,Female,5000.0,2018-12-05,No,Travel_Frequently,Single,0.0,15.0,High,3.0,Low,Bad,Poor,5.0,5.0,Minimal,Yes,0.0,20.0,20.0
6607.0,13.0,Unknown,College,Manager,Male,17423.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,Medium,4.0,Low,Excellent,Poor,5.0,5.0,Minimal,No,3.0,20.0,20.0
3181.0,13.0,Human Resources,Below College,Executive,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,9.0,15.0,High,3.0,Low,Excellent,Bad,0.0,15.0,Minimal,Yes,0.0,14.0,29.0
9944.0,39.0,Research & Development,Bachelor,Scientist,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Divorced,11.0,0.0,High,3.0,Low,Bad,Bad,5.0,5.0,Extremely,No,2.0,20.0,17.0
2456.0,13.0,Research & Development,Bachelor,Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,15.0,High,5.0,Low,Good,Bad,5.0,5.0,Minimal,No,3.0,20.0,17.0
3522.0,13.0,Sales,Below College,Laboratory Technician,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Divorced,10.0,50.0,High,3.0,Low,Good,Bad,5.0,5.0,Minimal,No,2.0,20.0,2.0
9036.0,13.0,Human Resources,Bachelor,Executive,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Medium,Excellent,Bad,5.0,5.0,Minimal,No,3.0,20.0,20.0
5329.0,13.0,Research & Development,Below College,Laboratory Technician,Male,5000.0,2021-01-22,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Low,Good,Excellent,5.0,5.0,Strong,Yes,1.0,11.0,20.0
7339.0,13.0,Sales,Other,Laboratory Technician,Male,5000.0,2023-03-04,Yes,Travel_Frequently,Single,6.0,0.0,High,3.0,Low,Excellent,Excellent,9.0,5.0,Minimal,Yes,2.0,13.0,20.0
9161.0,13.0,Sales,Bachelor,Laboratory Technician,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,Medium,3.0,Low,Bad,Bad,5.0,4.0,Extremely,Yes,2.0,20.0,20.0
3145.0,13.0,Unknown,Master,Research Scientist,Female,7407.0,2017-05-02,Yes,Travel_Frequently,Single,10.0,0.0,Normal,3.0,High,Poor,Bad,1.0,5.0,Minimal,No,0.0,20.0,28.0
8885.0,13.0,Research & Development,College,Scientist,Male,7660.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,0.0,Normal,1.0,Very High,Excellent,Good,3.0,5.0,Moderate,No,0.0,20.0,20.0
9727.0,13.0,Sales,Master,Research Scientist,Male,5000.0,2018-12-05,No,Travel_Frequently,Single,10.0,0.0,High,4.0,High,Good,Excellent,5.0,5.0,Minimal,Yes,0.0,22.0,23.0
4279.0,13.0,Research & Development,Below College,Executive,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,19.0,High,5.0,Very High,Excellent,Bad,5.0,5.0,Strong,No,0.0,20.0,12.0
2253.0,24.0,Research & Development,Master,Scientist,Male,5000.0,2024-04-22,Yes,Travel_Frequently,Single,10.0,0.0,Low,5.0,Very High,Good,Excellent,5.0,5.0,Extremely,No,3.0,12.0,20.0
4042.0,13.0,Sales,College,Scientist,Male,18209.0,2016-02-29,Yes,Travel_Frequently,Divorced,10.0,15.0,High,3.0,Low,Poor,Good,9.0,11.0,Minimal,No,3.0,19.0,20.0
4918.0,13.0,Sales,Below College,Research Scientist,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,Normal,3.0,Low,Excellent,Excellent,5.0,6.0,Strong,No,0.0,18.0,20.0
5641.0,55.0,Research & Development,Doctor,Technician,Male,5000.0,2024-09-13,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Low,Excellent,Good,9.0,5.0,Moderate,Yes,0.0,20.0,20.0
9875.0,47.0,Sales,College,Executive,Male,5000.0,2018-12-20,Yes,Travel_Frequently,Single,10.0,0.0,Normal,3.0,Very High,Excellent,Excellent,1.0,1.0,Strong,Yes,0.0,14.0,20.0
1239.0,13.0,Unknown,Other,Executive,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Divorced,10.0,0.0,Low,3.0,Low,Excellent,Bad,0.0,5.0,Minimal,No,0.0,20.0,21.0
5450.0,13.0,Research & Development,Other,Laboratory Technician,Male,6556.0,2018-12-05,Yes,Travel_Frequently,Divorced,10.0,23.0,High,3.0,Low,Excellent,Good,5.0,5.0,Moderate,Yes,0.0,20.0,20.0
1543.0,13.0,Human Resources,College,Technician,Male,5000.0,2020-10-18,Yes,Travel_Frequently,Single,4.0,27.0,High,3.0,Very High,Poor,Poor,4.0,15.0,Extremely,Yes,0.0,20.0,20.0
9020.0,13.0,Research & Development,Master,Executive,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,Low,3.0,Low,Poor,Bad,5.0,5.0,Minimal,No,3.0,17.0,35.0
1965.0,13.0,Human Resources,Master,Manager,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,4.0,Low,3.0,Very High,Bad,Bad,5.0,2.0,Minimal,No,3.0,13.0,20.0
4059.0,13.0,Human Resources,Below College,Executive,Male,15960.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Very High,Excellent,Excellent,6.0,5.0,Minimal,No,2.0,10.0,31.0
7928.0,51.0,Sales,Other,Executive,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,50.0,High,3.0,Medium,Excellent,Bad,5.0,4.0,Extremely,Yes,2.0,20.0,20.0
1180.0,13.0,Research & Development,Below College,Manager,Female,5000.0,2021-11-23,Yes,Travel_Frequently,Married,10.0,15.0,High,5.0,Medium,Excellent,Bad,5.0,5.0,Minimal,Yes,0.0,20.0,20.0
2301.0,13.0,Research & Development,College,Research Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Low,Excellent,Bad,3.0,1.0,Strong,No,0.0,12.0,20.0
4590.0,41.0,Unknown,Bachelor,Executive,Male,9342.0,2021-02-11,Yes,Travel_Frequently,Single,10.0,50.0,High,6.0,Very High,Poor,Poor,5.0,10.0,Moderate,No,2.0,20.0,20.0
4428.0,13.0,Research & Development,Other,Technician,Female,5000.0,2017-12-18,Yes,Travel_Frequently,Single,10.0,50.0,High,3.0,Low,Excellent,Poor,2.0,5.0,Extremely,Yes,2.0,20.0,20.0
2519.0,13.0,Human Resources,Below College,Research Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Divorced,10.0,2.0,High,3.0,Very High,Poor,Bad,5.0,5.0,Strong,Yes,1.0,20.0,20.0
4399.0,13.0,Research & Development,Other,Executive,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Divorced,10.0,0.0,Normal,3.0,High,Excellent,Bad,0.0,5.0,Minimal,No,0.0,16.0,10.0
2628.0,13.0,Research & Development,Other,Manager,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Married,6.0,15.0,High,6.0,High,Bad,Poor,5.0,5.0,Moderate,Yes,3.0,20.0,20.0
2527.0,13.0,Research & Development,Master,Executive,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,19.0,Medium,1.0,Low,Good,Poor,10.0,5.0,Strong,No,1.0,21.0,20.0
3428.0,13.0,Human Resources,Below College,Executive,Male,11675.0,2018-12-05,No,Travel_Frequently,Single,12.0,50.0,High,3.0,Low,Excellent,Good,5.0,5.0,Extremely,Yes,0.0,20.0,20.0
9611.0,13.0,Research & Development,Doctor,Manager,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,15.0,27.0,High,3.0,High,Poor,Bad,5.0,10.0,Moderate,No,3.0,20.0,1.0
1245.0,13.0,Sales,Master,Executive,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,28.0,High,3.0,High,Good,Good,0.0,12.0,Moderate,No,3.0,23.0,20.0
2839.0,13.0,Sales,Bachelor,Executive,Female,7309.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,15.0,High,3.0,Low,Excellent,Bad,5.0,5.0,Minimal,Yes,0.0,20.0,20.0
8012.0,13.0,Research & Development,Bachelor,Executive,Male,5000.0,2019-03-11,Yes,Travel_Rarely,Single,10.0,15.0,Normal,3.0,Low,Excellent,Bad,4.0,5.0,Minimal,Yes,0.0,20.0,20.0
2586.0,13.0,Research & Development,Bachelor,Executive,Male,4617.0,2016-12-13,Yes,Travel_Rarely,Single,10.0,50.0,High,4.0,Medium,Bad,Poor,5.0,5.0,Minimal,Yes,0.0,23.0,20.0
4941.0,13.0,Human Resources,Other,Laboratory Technician,Male,5000.0,2018-03-05,Yes,Travel_Frequently,Divorced,10.0,27.0,Normal,3.0,Low,Excellent,Bad,5.0,5.0,Strong,No,1.0,20.0,27.0
1980.0,13.0,Unknown,Doctor,Technician,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Married,5.0,50.0,High,3.0,High,Good,Good,9.0,7.0,Minimal,Yes,0.0,20.0,20.0
5736.0,13.0,Human Resources,Below College,Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,18.0,0.0,Medium,3.0,Low,Excellent,Good,2.0,5.0,Moderate,Yes,1.0,20.0,20.0
7361.0,13.0,Sales,College,Research Scientist,Male,5000.0,2017-10-25,Yes,Travel_Frequently,Married,10.0,15.0,Normal,3.0,Medium,Good,Bad,8.0,5.0,Minimal,Yes,0.0,20.0,7.0
3354.0,13.0,Sales,Other,Laboratory Technician,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Married,10.0,15.0,Low,3.0,High,Good,Good,5.0,5.0,Minimal,Yes,0.0,20.0,24.0
3472.0,48.0,Sales,Bachelor,Research Scientist,Male,19035.0,2018-12-05,Yes,Travel_Frequently,Divorced,10.0,15.0,High,3.0,Medium,Poor,Poor,3.0,6.0,Extremely,Yes,3.0,20.0,13.0
8756.0,13.0,Sales,College,Executive,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Married,11.0,26.0,High,3.0,Very High,Excellent,Bad,5.0,5.0,Minimal,Yes,0.0,20.0,15.0
5909.0,13.0,Research & Development,College,Executive,Male,6490.0,2023-10-08,Yes,Travel_Frequently,Married,10.0,15.0,High,3.0,Medium,Excellent,Poor,2.0,5.0,Strong,Yes,3.0,18.0,20.0
6848.0,13.0,Sales,College,Laboratory Technician,Male,5000.0,2016-04-07,Yes,Travel_Frequently,Married,10.0,0.0,High,3.0,Medium,Excellent,Good,5.0,5.0,Moderate,Yes,0.0,13.0,20.0
9497.0,22.0,Human Resources,College,Technician,Female,11159.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,19.0,Low,3.0,Medium,Excellent,Poor,5.0,4.0,Minimal,Yes,1.0,20.0,20.0
6379.0,13.0,Research & Development,Below College,Executive,Female,5000.0,2018-12-05,No,Travel_Rarely,Married,9.0,50.0,Medium,3.0,Low,Excellent,Bad,5.0,6.0,Minimal,No,1.0,20.0,20.0
6042.0,36.0,Research & Development,Bachelor,Executive,Female,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,3.0,High,3.0,Low,Excellent,Bad,2.0,5.0,Strong,Yes,2.0,20.0,25.0
8857.0,29.0,Unknown,Bachelor,Executive,Female,5000.0,2023-09-22,Yes,Travel_Frequently,Single,10.0,15.0,Low,3.0,Low,Bad,Bad,5.0,12.0,Extremely,Yes,0.0,20.0,34.0
3554.0,55.0,Human Resources,College,Executive,Male,5000.0,2022-06-18,Yes,Travel_Frequently,Single,10.0,50.0,High,4.0,Very High,Excellent,Bad,5.0,7.0,Extremely,Yes,3.0,20.0,20.0
4297.0,44.0,Sales,College,Laboratory Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,15.0,50.0,High,1.0,Very High,Excellent,Bad,6.0,11.0,Minimal,Yes,0.0,24.0,20.0
3691.0,13.0,Human Resources,Master,Research Scientist,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,0.0,High,3.0,Medium,Excellent,Excellent,5.0,14.0,Moderate,Yes,3.0,13.0,20.0
4932.0,13.0,Human Resources,Below College,Scientist,Male,5796.0,2018-12-05,No,Travel_Frequently,Single,10.0,50.0,Normal,0.0,Very High,Excellent,Good,5.0,5.0,Extremely,Yes,0.0,20.0,20.0
8665.0,13.0,Unknown,Below College,Scientist,Male,17685.0,2018-04-17,Yes,Travel_Frequently,Married,6.0,15.0,High,3.0,Very High,Good,Poor,10.0,6.0,Minimal,No,0.0,22.0,15.0
1514.0,13.0,Research & Development,College,Executive,Male,5000.0,2018-12-05,No,Travel_Frequently,Single,10.0,10.0,High,2.0,Very High,Poor,Poor,0.0,6.0,Strong,No,0.0,20.0,37.0
7242.0,42.0,Research & Development,Bachelor,Executive,Male,8233.0,2019-09-23,Yes,Travel_Frequently,Single,1.0,14.0,Normal,3.0,Medium,Excellent,Bad,5.0,5.0,Extremely,Yes,0.0,20.0,20.0
9180.0,13.0,Unknown,Master,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,0.0,Medium,2.0,Low,Excellent,Bad,5.0,7.0,Minimal,No,0.0,20.0,20.0
9662.0,13.0,Human Resources,Bachelor,Executive,Male,5000.0,2018-12-05,Yes,Travel_Rarely,Single,10.0,15.0,High,5.0,Low,Excellent,Poor,5.0,6.0,Extremely,Yes,0.0,23.0,20.0
5317.0,24.0,Research & Development,Master,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,26.0,High,3.0,Medium,Excellent,Excellent,5.0,5.0,Minimal,No,1.0,20.0,20.0
8418.0,13.0,Research & Development,College,Research Scientist,Male,5000.0,2024-06-23,Yes,Travel_Frequently,Married,16.0,29.0,Normal,3.0,High,Bad,Good,5.0,5.0,Moderate,Yes,3.0,20.0,20.0
1701.0,28.0,Sales,Other,Executive,Male,11991.0,2017-07-15,Yes,Travel_Frequently,Married,10.0,15.0,High,1.0,Medium,Bad,Bad,5.0,5.0,Minimal,Yes,3.0,24.0,20.0
8241.0,13.0,Sales,College,Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,50.0,High,0.0,High,Excellent,Excellent,5.0,5.0,Minimal,No,0.0,20.0,20.0
1709.0,13.0,Human Resources,Master,Manager,Female,5000.0,2018-12-05,Yes,Travel_Rarely,Single,1.0,8.0,High,3.0,Medium,Poor,Bad,5.0,5.0,Moderate,Yes,3.0,17.0,20.0
4860.0,13.0,Unknown,College,Laboratory Technician,Female,5939.0,2018-12-05,Yes,Travel_Frequently,Single,10.0,0.0,High,3.0,Low,Good,Excellent,5.0,5.0,Strong,Yes,0.0,14.0,20.0
3686.0,13.0,Research & Development,College,Executive,Female,13963.0,2024-04-18,Yes,Travel_Rarely,Single,7.0,25.0,Normal,3.0,High,Good,Bad,5.0,5.0,Minimal,Yes,2.0,20.0,20.0
8075.0,13.0,Sales,Master,Executive,Male,5000.0,2018-12-05,No,Travel_Frequently,Single,10.0,50.0,Medium,4.0,Low,Excellent,Bad,5.0,5.0,Strong,No,2.0,13.0,20.0
3083.0,24.0,Research & Development,Doctor,Laboratory Technician,Male,6285.0,2018-12-05,No,Travel_Frequently,Single,10.0,15.0,High,1.0,Medium,Poor,Bad,5.0,5.0,Minimal,Yes,3.0,20.0,20.0
8791.0,13.0,Sales,Doctor,Executive,Female,5000.0,2020-01-02,Yes,Travel_Rarely,Single,16.0,50.0,Low,3.0,Very High,Excellent,Bad,5.0,5.0,Minimal,No,0.0,19.0,20.0
5324.0,13.0,Human Resources,College,Scientist,Male,5000.0,2016-10-14,Yes,Travel_Frequently,Single,10.0,15.0,Low,3.0,Very High,Bad,Good,5.0,5.0,Minimal,No,0.0,20.0,20.0
9470.0,13.0,Sales,Below College,Executive,Male,5000.0,2021-08-03,Yes,Travel_Rarely,Single,12.0,50.0,Normal,3.0,Low,Excellent,Bad,4.0,5.0,Extremely,Yes,1.0,20.0,20.0
8540.0,13.0,Research & Development,Master,Executive,Male,11996.0,2018-12-05,Yes,Travel_Frequently,Divorced,10.0,50.0,High,6.0,Medium,Bad,Excellent,5.0,8.0,Strong,No,3.0,19.0,20.0
5812.0,32.0,Human Resources,Other,Laboratory Technician,Male,5000.0,2018-12-05,Yes,Travel_Frequently,Single,7.0,30.0,Medium,0.0,Low,Excellent,Poor,1.0,12.0,Minimal,No,3.0,20.0,20.0
